Timestamp,Date,Transactions
1589414400000,2020-05-14,820300
1589500800000,2020-05-15,888691
1589587200000,2020-05-16,875030
1589673600000,2020-05-17,808464
1589760000000,2020-05-18,857645
1589846400000,2020-05-19,848038
1589932800000,2020-05-20,855377
1590019200000,2020-05-21,867704
1590105600000,2020-05-22,916282
1590192000000,2020-05-23,868425
1590278400000,2020-05-24,825755
1590364800000,2020-05-25,875607
1590451200000,2020-05-26,916975
1590537600000,2020-05-27,896217
1590624000000,2020-05-28,907265
1590710400000,2020-05-29,949269
1590796800000,2020-05-30,881950
1590883200000,2020-05-31,850103
1590969600000,2020-06-01,929874
1591056000000,2020-06-02,980902
1591142400000,2020-06-03,898364
1591228800000,2020-06-04,930407
1591315200000,2020-06-05,901995
1591401600000,2020-06-06,946196
1591488000000,2020-06-07,943786
1591574400000,2020-06-08,966206
1591660800000,2020-06-09,923075
1591747200000,2020-06-10,939890
1591833600000,2020-06-11,925331
1591920000000,2020-06-12,889318
1592006400000,2020-06-13,833267
1592092800000,2020-06-14,785017
1592179200000,2020-06-15,912281
1592265600000,2020-06-16,904928
1592352000000,2020-06-17,879736
1592438400000,2020-06-18,913845
1592524800000,2020-06-19,945942
1592611200000,2020-06-20,941415
1592697600000,2020-06-21,987058
1592784000000,2020-06-22,1092083
1592870400000,2020-06-23,1119442
1592956800000,2020-06-24,1070862
1593043200000,2020-06-25,1041742
1593129600000,2020-06-26,1017505
1593216000000,2020-06-27,1017138
1593302400000,2020-06-28,997731
1593388800000,2020-06-29,1056189
1593475200000,2020-06-30,1111318
1593561600000,2020-07-01,1044438
1593648000000,2020-07-02,1039119
1593734400000,2020-07-03,1022098
1593820800000,2020-07-04,946287
1593907200000,2020-07-05,880075
1593993600000,2020-07-06,1020012
1594080000000,2020-07-07,1064506
1594166400000,2020-07-08,1092210
1594252800000,2020-07-09,1070343
1594339200000,2020-07-10,1034806
1594425600000,2020-07-11,982930
1594512000000,2020-07-12,997960
1594598400000,2020-07-13,1151834
1594684800000,2020-07-14,1098661
1594771200000,2020-07-15,1111360
1594857600000,2020-07-16,1068620
1594944000000,2020-07-17,1078101
1595030400000,2020-07-18,1071509
1595116800000,2020-07-19,1082448
1595203200000,2020-07-20,1143700
1595289600000,2020-07-21,1120095
1595376000000,2020-07-22,1138040
1595462400000,2020-07-23,1147143
1595548800000,2020-07-24,1146282
1595635200000,2020-07-25,1175506
1595721600000,2020-07-26,1137893
1595808000000,2020-07-27,1261456
1595894400000,2020-07-28,1222353
1595980800000,2020-07-29,1163851
1596067200000,2020-07-30,1164479
1596153600000,2020-07-31,1218838
1596240000000,2020-08-01,1171566
1596326400000,2020-08-02,1125886
1596412800000,2020-08-03,1176793
1596499200000,2020-08-04,1164208
1596585600000,2020-08-05,1182699
1596672000000,2020-08-06,1215885
1596758400000,2020-08-07,1249695
1596844800000,2020-08-08,1182406
1596931200000,2020-08-09,1229151
1597017600000,2020-08-10,1289980
1597104000000,2020-08-11,1254244
1597190400000,2020-08-12,1229214
1597276800000,2020-08-13,1209139
1597363200000,2020-08-14,1201546
1597449600000,2020-08-15,1107833
1597536000000,2020-08-16,1152369
1597622400000,2020-08-17,1181976
1597708800000,2020-08-18,1229256
1597795200000,2020-08-19,1216891
1597881600000,2020-08-20,1182994
1597968000000,2020-08-21,1256752
1598054400000,2020-08-22,1102479
1598140800000,2020-08-23,1122524
1598227200000,2020-08-24,1162182
1598313600000,2020-08-25,1138199
1598400000000,2020-08-26,1166218
1598486400000,2020-08-27,1136576
1598572800000,2020-08-28,1131912
1598659200000,2020-08-29,1130992
1598745600000,2020-08-30,1142415
1598832000000,2020-08-31,1235856
1598918400000,2020-09-01,1245701
1599004800000,2020-09-02,1181212
1599091200000,2020-09-03,1149636
1599177600000,2020-09-04,1141207
1599264000000,2020-09-05,1040906
1599350400000,2020-09-06,1026667
1599436800000,2020-09-07,1051480
1599523200000,2020-09-08,1026700
1599609600000,2020-09-09,1052603
1599696000000,2020-09-10,1120964
1599782400000,2020-09-11,1074413
1599868800000,2020-09-12,1034584
1599955200000,2020-09-13,1042047
1600041600000,2020-09-14,1079688
1600128000000,2020-09-15,1089837
1600214400000,2020-09-16,1035013
1600300800000,2020-09-17,1406016
1600387200000,2020-09-18,1244808
1600473600000,2020-09-19,1090001
1600560000000,2020-09-20,1095309
1600646400000,2020-09-21,1133662
1600732800000,2020-09-22,1081497
1600819200000,2020-09-23,1084100
1600905600000,2020-09-24,1087537
1600992000000,2020-09-25,1034790
1601078400000,2020-09-26,984559
1601164800000,2020-09-27,966479
1601251200000,2020-09-28,1080187
1601337600000,2020-09-29,1088234
1601424000000,2020-09-30,1079040
1601510400000,2020-10-01,1018741
1601596800000,2020-10-02,1002138
1601683200000,2020-10-03,956528
1601769600000,2020-10-04,985452
1601856000000,2020-10-05,1027690
1601942400000,2020-10-06,1083502
1602028800000,2020-10-07,1035384
1602115200000,2020-10-08,1019446
1602201600000,2020-10-09,1049571
1602288000000,2020-10-10,1036351
1602374400000,2020-10-11,1004701
1602460800000,2020-10-12,1092162
1602547200000,2020-10-13,1127396
1602633600000,2020-10-14,1093927
1602720000000,2020-10-15,1249576
1602806400000,2020-10-16,1161135
1602892800000,2020-10-17,1051772
1602979200000,2020-10-18,995711
1603065600000,2020-10-19,1128930
1603152000000,2020-10-20,1105678
1603238400000,2020-10-21,1159354
1603324800000,2020-10-22,1189043
1603411200000,2020-10-23,1132837
1603497600000,2020-10-24,1012156
1603584000000,2020-10-25,965206
1603670400000,2020-10-26,1086139
1603756800000,2020-10-27,1078466
1603843200000,2020-10-28,1139608
1603929600000,2020-10-29,1107849
1604016000000,2020-10-30,1111013
1604102400000,2020-10-31,1089587
1604188800000,2020-11-01,1050753
1604275200000,2020-11-02,1156870
1604361600000,2020-11-03,1119359
1604448000000,2020-11-04,1137324
1604534400000,2020-11-05,1128431
1604620800000,2020-11-06,1171971
1604707200000,2020-11-07,1131722
1604793600000,2020-11-08,1016465
1604880000000,2020-11-09,1147695
1604966400000,2020-11-10,1157455
1605052800000,2020-11-11,1096582
1605139200000,2020-11-12,1099253
1605225600000,2020-11-13,1156377
1605312000000,2020-11-14,1067063
1605398400000,2020-11-15,1037428
1605484800000,2020-11-16,1105512
1605571200000,2020-11-17,1173012
1605657600000,2020-11-18,1120798
1605744000000,2020-11-19,1122748
1605830400000,2020-11-20,1162871
1605916800000,2020-11-21,1172183
1606003200000,2020-11-22,1148006
1606089600000,2020-11-23,1213632
1606176000000,2020-11-24,1240072
1606262400000,2020-11-25,1205924
1606348800000,2020-11-26,1173330
1606435200000,2020-11-27,1102889
1606521600000,2020-11-28,992335
1606608000000,2020-11-29,993930
1606694400000,2020-11-30,1183915
1606780800000,2020-12-01,1172361
1606867200000,2020-12-02,1071389
1606953600000,2020-12-03,1114178
1607040000000,2020-12-04,1134337
1607126400000,2020-12-05,1055722
1607212800000,2020-12-06,1034515
1607299200000,2020-12-07,1102501
1607385600000,2020-12-08,1149816
1607472000000,2020-12-09,1150822
1607558400000,2020-12-10,1092429
1607644800000,2020-12-11,1122160
1607731200000,2020-12-12,1092064
1607817600000,2020-12-13,1142703
1607904000000,2020-12-14,1241593
1607990400000,2020-12-15,1215285
1608076800000,2020-12-16,1261767
1608163200000,2020-12-17,1342281
1608249600000,2020-12-18,1193950
1608336000000,2020-12-19,1162872
1608422400000,2020-12-20,1074305
1608508800000,2020-12-21,1146949
1608595200000,2020-12-22,1147101
1608681600000,2020-12-23,1254308
1608768000000,2020-12-24,1142743
1608854400000,2020-12-25,1140417
1608940800000,2020-12-26,1139562
1609027200000,2020-12-27,1177372
1609113600000,2020-12-28,1256783
1609200000000,2020-12-29,1206703
1609286400000,2020-12-30,1227653
1609372800000,2020-12-31,1163876
1609459200000,2021-01-01,1136712
1609545600000,2021-01-02,1170839
1609632000000,2021-01-03,1234419
1609718400000,2021-01-04,1275169
1609804800000,2021-01-05,1258441
1609891200000,2021-01-06,1280434
1609977600000,2021-01-07,1298568
1610064000000,2021-01-08,1288953
1610150400000,2021-01-09,1231759
1610236800000,2021-01-10,1210603
1610323200000,2021-01-11,1280285
1610409600000,2021-01-12,1165508
1610496000000,2021-01-13,1126532
1610582400000,2021-01-14,1184604
1610668800000,2021-01-15,1227187
1610755200000,2021-01-16,1193339
1610841600000,2021-01-17,1133096
1610928000000,2021-01-18,1217953
1611014400000,2021-01-19,1252236
1611100800000,2021-01-20,1213930
1611187200000,2021-01-21,1178190
1611273600000,2021-01-22,1182794
1611360000000,2021-01-23,1140666
1611446400000,2021-01-24,1117744
1611532800000,2021-01-25,1207263
1611619200000,2021-01-26,1194595
1611705600000,2021-01-27,1140980
1611792000000,2021-01-28,1190834
1611878400000,2021-01-29,1293963
1611964800000,2021-01-30,1218241
1612051200000,2021-01-31,1244924
1612137600000,2021-02-01,1300451
1612224000000,2021-02-02,1302891
1612310400000,2021-02-03,1314906
1612396800000,2021-02-04,1309863
1612483200000,2021-02-05,1316904
1612569600000,2021-02-06,1227828
1612656000000,2021-02-07,1230638
1612742400000,2021-02-08,1275739
1612828800000,2021-02-09,1327544
1612915200000,2021-02-10,1320357
1613001600000,2021-02-11,1270521
1613088000000,2021-02-12,1290300
1613174400000,2021-02-13,1252364
1613260800000,2021-02-14,1206665
1613347200000,2021-02-15,1210500
1613433600000,2021-02-16,1217916
1613520000000,2021-02-17,1258503
1613606400000,2021-02-18,1298425
1613692800000,2021-02-19,1323618
1613779200000,2021-02-20,1337507
1613865600000,2021-02-21,1233518
1613952000000,2021-02-22,1312178
1614038400000,2021-02-23,1302882
1614124800000,2021-02-24,1285208
1614211200000,2021-02-25,1232758
1614297600000,2021-02-26,1236241
1614384000000,2021-02-27,1202432
1614470400000,2021-02-28,1179859
1614556800000,2021-03-01,1185925
1614643200000,2021-03-02,1240182
1614729600000,2021-03-03,1235048
1614816000000,2021-03-04,1234903
1614902400000,2021-03-05,1208640
1614988800000,2021-03-06,1160519
1615075200000,2021-03-07,1180104
1615161600000,2021-03-08,1216417
1615248000000,2021-03-09,1275347
1615334400000,2021-03-10,1256065
1615420800000,2021-03-11,1284767
1615507200000,2021-03-12,1325679
1615593600000,2021-03-13,1293352
1615680000000,2021-03-14,1277890
1615766400000,2021-03-15,1321388
1615852800000,2021-03-16,1308992
1615939200000,2021-03-17,1272298
1616025600000,2021-03-18,1299760
1616112000000,2021-03-19,1291231
1616198400000,2021-03-20,1262309
1616284800000,2021-03-21,1206064
1616371200000,2021-03-22,1307460
1616457600000,2021-03-23,1298959
1616544000000,2021-03-24,1309468
1616630400000,2021-03-25,1349663
1616716800000,2021-03-26,1265836
1616803200000,2021-03-27,1230764
1616889600000,2021-03-28,1211918
1616976000000,2021-03-29,1269901
1617062400000,2021-03-30,1300973
1617148800000,2021-03-31,1354603
1617235200000,2021-04-01,1368006
1617321600000,2021-04-02,1358619
1617408000000,2021-04-03,1293333
1617494400000,2021-04-04,1197875
1617580800000,2021-04-05,1296946
1617667200000,2021-04-06,1335799
1617753600000,2021-04-07,1312638
1617840000000,2021-04-08,1284449
1617926400000,2021-04-09,1300882
1618012800000,2021-04-10,1315016
1618099200000,2021-04-11,1256904
1618185600000,2021-04-12,1347983
1618272000000,2021-04-13,1350467
1618358400000,2021-04-14,1386341
1618444800000,2021-04-15,1197340
1618531200000,2021-04-16,1426977
1618617600000,2021-04-17,1453000
1618704000000,2021-04-18,1396766
1618790400000,2021-04-19,1476842
1618876800000,2021-04-20,1555560
1618963200000,2021-04-21,1565355
1619049600000,2021-04-22,1577266
1619136000000,2021-04-23,1537100
1619222400000,2021-04-24,1389103
1619308800000,2021-04-25,1389350
1619395200000,2021-04-26,1448466
1619481600000,2021-04-27,1448293
1619568000000,2021-04-28,1517604
1619654400000,2021-04-29,1530717
1619740800000,2021-04-30,1441230
1619827200000,2021-05-01,1427568
1619913600000,2021-05-02,1417458
1620000000000,2021-05-03,1488804
1620086400000,2021-05-04,1536119
1620172800000,2021-05-05,1518877
1620259200000,2021-05-06,1532197
1620345600000,2021-05-07,1527890
1620432000000,2021-05-08,1710882
1620518400000,2021-05-09,1716600
1620604800000,2021-05-10,1716489
1620691200000,2021-05-11,1716051
1620777600000,2021-05-12,1624077
1620864000000,2021-05-13,1588560
1620950400000,2021-05-14,1531689
1621036800000,2021-05-15,1472680
1621123200000,2021-05-16,1425115
1621209600000,2021-05-17,1446627
1621296000000,2021-05-18,1425053
1621382400000,2021-05-19,1461174
1621468800000,2021-05-20,1459146
1621555200000,2021-05-21,1367394
1621641600000,2021-05-22,1283663
1621728000000,2021-05-23,1264253
1621814400000,2021-05-24,1312739
1621900800000,2021-05-25,1289446
1621987200000,2021-05-26,1326432
1622073600000,2021-05-27,1291385
1622160000000,2021-05-28,1305078
1622246400000,2021-05-29,1293425
1622332800000,2021-05-30,1280282
1622419200000,2021-05-31,1297889
1622505600000,2021-06-01,1274354
1622592000000,2021-06-02,1314178
1622678400000,2021-06-03,1337711
1622764800000,2021-06-04,1301803
1622851200000,2021-06-05,1176676
1622937600000,2021-06-06,1134526
1623024000000,2021-06-07,1225549
1623110400000,2021-06-08,1221063
1623196800000,2021-06-09,1194275
1623283200000,2021-06-10,1188556
1623369600000,2021-06-11,1183286
1623456000000,2021-06-12,1131777
1623542400000,2021-06-13,1124736
1623628800000,2021-06-14,1188556
1623715200000,2021-06-15,1224101
1623801600000,2021-06-16,1201109
1623888000000,2021-06-17,1218956
1623974400000,2021-06-18,1170182
1624060800000,2021-06-19,1050189
1624147200000,2021-06-20,1057288
1624233600000,2021-06-21,1209567
1624320000000,2021-06-22,1297644
1624406400000,2021-06-23,1201974
1624492800000,2021-06-24,1207012
1624579200000,2021-06-25,1227331
1624665600000,2021-06-26,1150460
1624752000000,2021-06-27,1104703
1624838400000,2021-06-28,1404100
1624924800000,2021-06-29,1264320
1625011200000,2021-06-30,1212214
1625097600000,2021-07-01,1211710
1625184000000,2021-07-02,1181574
1625270400000,2021-07-03,1122543
1625356800000,2021-07-04,1105343
1625443200000,2021-07-05,1147895
1625529600000,2021-07-06,1355421
1625616000000,2021-07-07,1290979
1625702400000,2021-07-08,1262627
1625788800000,2021-07-09,1223691
1625875200000,2021-07-10,1139265
1625961600000,2021-07-11,1101766
1626048000000,2021-07-12,1191465
1626134400000,2021-07-13,1183412
1626220800000,2021-07-14,1223130
1626307200000,2021-07-15,1259972
1626393600000,2021-07-16,1199018
1626480000000,2021-07-17,1164624
1626566400000,2021-07-18,1168843
1626652800000,2021-07-19,1195218
1626739200000,2021-07-20,1192750
1626825600000,2021-07-21,1195171
1626912000000,2021-07-22,1202844
1626998400000,2021-07-23,1203397
1627084800000,2021-07-24,1225509
1627171200000,2021-07-25,1128848
1627257600000,2021-07-26,1260619
1627344000000,2021-07-27,1318124
1627430400000,2021-07-28,1300283
1627516800000,2021-07-29,1259128
1627603200000,2021-07-30,1242337
1627689600000,2021-07-31,1212322
1627776000000,2021-08-01,1190618
1627862400000,2021-08-02,1269470
1627948800000,2021-08-03,1219663
1628035200000,2021-08-04,1223841
1628121600000,2021-08-05,1159663
1628208000000,2021-08-06,1212021
1628294400000,2021-08-07,1198433
1628380800000,2021-08-08,1184278
1628467200000,2021-08-09,1218594
1628553600000,2021-08-10,1212289
1628640000000,2021-08-11,1234409
1628726400000,2021-08-12,1195283
1628812800000,2021-08-13,1197050
1628899200000,2021-08-14,1159942
1628985600000,2021-08-15,1125295
1629072000000,2021-08-16,1253968
1629158400000,2021-08-17,1252163
1629244800000,2021-08-18,1201544
1629331200000,2021-08-19,1255453
1629417600000,2021-08-20,1260054
1629504000000,2021-08-21,1186758
1629590400000,2021-08-22,1183893
1629676800000,2021-08-23,1245624
1629763200000,2021-08-24,1247051
1629849600000,2021-08-25,1184780
1629936000000,2021-08-26,1175063
1630022400000,2021-08-27,1119072
1630108800000,2021-08-28,1131721
1630195200000,2021-08-29,1147150
1630281600000,2021-08-30,1198993
1630368000000,2021-08-31,1206314
1630454400000,2021-09-01,1225104
1630540800000,2021-09-02,1261258
1630627200000,2021-09-03,1198777
1630713600000,2021-09-04,1189085
1630800000000,2021-09-05,1136467
1630886400000,2021-09-06,1206493
1630972800000,2021-09-07,1308071
1631059200000,2021-09-08,1178449
1631145600000,2021-09-09,1219850
1631232000000,2021-09-10,1244706
1631318400000,2021-09-11,1249438
1631404800000,2021-09-12,1211328
1631491200000,2021-09-13,1267491
1631577600000,2021-09-14,1231240
1631664000000,2021-09-15,1207590
1631750400000,2021-09-16,1224358
1631836800000,2021-09-17,1187578
1631923200000,2021-09-18,1143196
1632009600000,2021-09-19,1128226
1632096000000,2021-09-20,1174559
1632182400000,2021-09-21,1193295
1632268800000,2021-09-22,1174030
1632355200000,2021-09-23,1193053
1632441600000,2021-09-24,1152685
1632528000000,2021-09-25,1121078
1632614400000,2021-09-26,1088537
1632700800000,2021-09-27,1133903
1632787200000,2021-09-28,1108122
1632873600000,2021-09-29,1135869
1632960000000,2021-09-30,1116157
1633046400000,2021-10-01,1207263
1633132800000,2021-10-02,1117899
1633219200000,2021-10-03,1130224
1633305600000,2021-10-04,1121513
1633392000000,2021-10-05,1235674
1633478400000,2021-10-06,1337833
1633564800000,2021-10-07,1344295
1633651200000,2021-10-08,1287034
1633737600000,2021-10-09,1191856
1633824000000,2021-10-10,1137901
1633910400000,2021-10-11,1183486
1633996800000,2021-10-12,1203566
1634083200000,2021-10-13,1189854
1634169600000,2021-10-14,1227097
1634256000000,2021-10-15,1302993
1634342400000,2021-10-16,1181031
1634428800000,2021-10-17,1144184
1634515200000,2021-10-18,1197673
1634601600000,2021-10-19,1243503
1634688000000,2021-10-20,1259885
1634774400000,2021-10-21,1277275
1634860800000,2021-10-22,1256044
1634947200000,2021-10-23,1235169
1635033600000,2021-10-24,1261312
1635120000000,2021-10-25,1299495
1635206400000,2021-10-26,1344772
1635292800000,2021-10-27,1370504
1635379200000,2021-10-28,1510502
1635465600000,2021-10-29,1456333
1635552000000,2021-10-30,1379095
1635638400000,2021-10-31,1304184
1635724800000,2021-11-01,1341733
1635811200000,2021-11-02,1395656
1635897600000,2021-11-03,1417221
1635984000000,2021-11-04,1352186
1636070400000,2021-11-05,1339661
1636156800000,2021-11-06,1255921
1636243200000,2021-11-07,1276998
1636329600000,2021-11-08,1329018
1636416000000,2021-11-09,1334145
1636502400000,2021-11-10,1390746
1636588800000,2021-11-11,1347643
1636675200000,2021-11-12,1345131
1636761600000,2021-11-13,1300464
1636848000000,2021-11-14,1275744
1636934400000,2021-11-15,1289636
1637020800000,2021-11-16,1310153
1637107200000,2021-11-17,1353219
1637193600000,2021-11-18,1284250
1637280000000,2021-11-19,1255788
1637366400000,2021-11-20,1160128
1637452800000,2021-11-21,1260939
1637539200000,2021-11-22,1221508
1637625600000,2021-11-23,1264994
1637712000000,2021-11-24,1342491
1637798400000,2021-11-25,1301578
1637884800000,2021-11-26,1297524
1637971200000,2021-11-27,1213284
1638057600000,2021-11-28,1135653
1638144000000,2021-11-29,1247688
1638230400000,2021-11-30,1280926
1638316800000,2021-12-01,1221643
1638403200000,2021-12-02,1265286
1638489600000,2021-12-03,1211488
1638576000000,2021-12-04,1235697
1638662400000,2021-12-05,1386491
1638748800000,2021-12-06,1244773
1638835200000,2021-12-07,1224771
1638921600000,2021-12-08,1296307
1639008000000,2021-12-09,1251338
1639094400000,2021-12-10,1237735
1639180800000,2021-12-11,1199384
1639267200000,2021-12-12,1181898
1639353600000,2021-12-13,1242978
1639440000000,2021-12-14,1214900
1639526400000,2021-12-15,1258462
1639612800000,2021-12-16,1155456
1639699200000,2021-12-17,1270355
1639785600000,2021-12-18,1159873
1639872000000,2021-12-19,1137581
1639958400000,2021-12-20,1201239
1640044800000,2021-12-21,1203638
1640131200000,2021-12-22,1233315
1640217600000,2021-12-23,1245242
1640304000000,2021-12-24,1298329
1640390400000,2021-12-25,1299519
1640476800000,2021-12-26,1206942
1640563200000,2021-12-27,1252037
1640649600000,2021-12-28,1241032
1640736000000,2021-12-29,1252468
1640822400000,2021-12-30,1255688
1640908800000,2021-12-31,1214585
1640995200000,2022-01-01,1180989
1641081600000,2022-01-02,1158900
1641168000000,2022-01-03,1209173
1641254400000,2022-01-04,1221316
1641340800000,2022-01-05,1249628
1641427200000,2022-01-06,1212495
1641513600000,2022-01-07,1188490
1641600000000,2022-01-08,1183873
1641686400000,2022-01-09,1108322
1641772800000,2022-01-10,1233195
1641859200000,2022-01-11,1277649
1641945600000,2022-01-12,1283346
1642032000000,2022-01-13,1282921
1642118400000,2022-01-14,1218460
1642204800000,2022-01-15,1174849
1642291200000,2022-01-16,1162954
1642377600000,2022-01-17,1198719
1642464000000,2022-01-18,1169526
1642550400000,2022-01-19,1223143
1642636800000,2022-01-20,1190018
1642723200000,2022-01-21,1189898
1642809600000,2022-01-22,1204920
1642896000000,2022-01-23,1077884
1642982400000,2022-01-24,1147109
1643068800000,2022-01-25,1177640
1643155200000,2022-01-26,1146116
1643241600000,2022-01-27,1133684
1643328000000,2022-01-28,1137559
1643414400000,2022-01-29,1147157
1643500800000,2022-01-30,1183850
1643587200000,2022-01-31,1177345
1643673600000,2022-02-01,1173199
1643760000000,2022-02-02,1152665
1643846400000,2022-02-03,1111215
1643932800000,2022-02-04,1168994
1644019200000,2022-02-05,1235023
1644105600000,2022-02-06,1173884
1644192000000,2022-02-07,1163338
1644278400000,2022-02-08,1180780
1644364800000,2022-02-09,1205889
1644451200000,2022-02-10,1205676
1644537600000,2022-02-11,1183966
1644624000000,2022-02-12,1114648
1644710400000,2022-02-13,1115296
1644796800000,2022-02-14,1147522
1644883200000,2022-02-15,1192633
1644969600000,2022-02-16,1194693
1645056000000,2022-02-17,1141997
1645142400000,2022-02-18,1252754
1645228800000,2022-02-19,1150162
1645315200000,2022-02-20,1343869
1645401600000,2022-02-21,1134349
1645488000000,2022-02-22,1129213
1645574400000,2022-02-23,1147632
1645660800000,2022-02-24,1181182
1645747200000,2022-02-25,1137898
1645833600000,2022-02-26,1167802
1645920000000,2022-02-27,1125065
1646006400000,2022-02-28,1108112
1646092800000,2022-03-01,1161564
1646179200000,2022-03-02,1191369
1646265600000,2022-03-03,1167187
1646352000000,2022-03-04,1167450
1646438400000,2022-03-05,1077981
1646524800000,2022-03-06,1123245
1646611200000,2022-03-07,1174568
1646697600000,2022-03-08,1195626
1646784000000,2022-03-09,1178322
1646870400000,2022-03-10,1229591
1646956800000,2022-03-11,1119334
1647043200000,2022-03-12,1120627
1647129600000,2022-03-13,1041827
1647216000000,2022-03-14,1097913
1647302400000,2022-03-15,1190207
1647388800000,2022-03-16,1236011
1647475200000,2022-03-17,1174532
1647561600000,2022-03-18,1265944
1647648000000,2022-03-19,1127607
1647734400000,2022-03-20,1119066
1647820800000,2022-03-21,1162829
1647907200000,2022-03-22,1220571
1647993600000,2022-03-23,1164437
1648080000000,2022-03-24,1151969
1648166400000,2022-03-25,1146814
1648252800000,2022-03-26,1123878
1648339200000,2022-03-27,1122675
1648425600000,2022-03-28,1218023
1648512000000,2022-03-29,1199899
1648598400000,2022-03-30,1152200
1648684800000,2022-03-31,1167121
1648771200000,2022-04-01,1159493
1648857600000,2022-04-02,1094668
1648944000000,2022-04-03,1060779
1649030400000,2022-04-04,1105170
1649116800000,2022-04-05,1087129
1649203200000,2022-04-06,1127174
1649289600000,2022-04-07,1127793
1649376000000,2022-04-08,1104419
1649462400000,2022-04-09,1085399
1649548800000,2022-04-10,1104239
1649635200000,2022-04-11,1113264
1649721600000,2022-04-12,1112524
1649808000000,2022-04-13,1067983
1649894400000,2022-04-14,1117285
1649980800000,2022-04-15,1110994
1650067200000,2022-04-16,1059286
1650153600000,2022-04-17,1043251
1650240000000,2022-04-18,1103439
1650326400000,2022-04-19,1214496
1650412800000,2022-04-20,1241534
1650499200000,2022-04-21,1119925
1650585600000,2022-04-22,1144822
1650672000000,2022-04-23,1051478
1650758400000,2022-04-24,1071778
1650844800000,2022-04-25,1149227
1650931200000,2022-04-26,1125250
1651017600000,2022-04-27,1161504
1651104000000,2022-04-28,1155514
1651190400000,2022-04-29,1168081
1651276800000,2022-04-30,1211671
1651363200000,2022-05-01,1154787
1651449600000,2022-05-02,1112065
1651536000000,2022-05-03,1077506
1651622400000,2022-05-04,1102254
1651708800000,2022-05-05,1187804
1651795200000,2022-05-06,1116562
1651881600000,2022-05-07,1051489
1651968000000,2022-05-08,1087198
1652054400000,2022-05-09,1158340
1652140800000,2022-05-10,1202934
1652227200000,2022-05-11,1210708
1652313600000,2022-05-12,1327755
1652400000000,2022-05-13,1342405
1652486400000,2022-05-14,1139785
1652572800000,2022-05-15,1089441
1652659200000,2022-05-16,1124352
1652745600000,2022-05-17,1135718
1652832000000,2022-05-18,1177913
1652918400000,2022-05-19,1093367
1653004800000,2022-05-20,1112811
1653091200000,2022-05-21,1094539
1653177600000,2022-05-22,1055644
1653264000000,2022-05-23,1085863
1653350400000,2022-05-24,1100715
1653436800000,2022-05-25,1094639
1653523200000,2022-05-26,1071180
1653609600000,2022-05-27,1093469
1653696000000,2022-05-28,1069802
1653782400000,2022-05-29,1065407
1653868800000,2022-05-30,1070320
1653955200000,2022-05-31,1149142
1654041600000,2022-06-01,1091283
1654128000000,2022-06-02,1092776
1654214400000,2022-06-03,1067485
1654300800000,2022-06-04,1029121
1654387200000,2022-06-05,1007109
1654473600000,2022-06-06,1044319
1654560000000,2022-06-07,1050984
1654646400000,2022-06-08,1042749
1654732800000,2022-06-09,1022462
1654819200000,2022-06-10,1079448
1654905600000,2022-06-11,1031618
1654992000000,2022-06-12,1021635
1655078400000,2022-06-13,1109435
1655164800000,2022-06-14,1086757
1655251200000,2022-06-15,1097000
1655337600000,2022-06-16,1100312
1655424000000,2022-06-17,1110579
1655510400000,2022-06-18,1058336
1655596800000,2022-06-19,1018674
1655683200000,2022-06-20,1042748
1655769600000,2022-06-21,1012862
1655856000000,2022-06-22,988683
1655942400000,2022-06-23,967965
1656028800000,2022-06-24,1019472
1656115200000,2022-06-25,939290
1656201600000,2022-06-26,919721
1656288000000,2022-06-27,994102
1656374400000,2022-06-28,976577
1656460800000,2022-06-29,1005566
1656547200000,2022-06-30,1054433
1656633600000,2022-07-01,1178620
1656720000000,2022-07-02,1189382
1656806400000,2022-07-03,1157052
1656892800000,2022-07-04,1151999
1656979200000,2022-07-05,1182504
1657065600000,2022-07-06,1161432
1657152000000,2022-07-07,1194330
1657238400000,2022-07-08,1192819
1657324800000,2022-07-09,1170747
1657411200000,2022-07-10,1148902
1657497600000,2022-07-11,1146369
1657584000000,2022-07-12,1135896
1657670400000,2022-07-13,1174882
1657756800000,2022-07-14,1189567
1657843200000,2022-07-15,1217596
1657929600000,2022-07-16,1241502
1658016000000,2022-07-17,1245545
1658102400000,2022-07-18,1213565
1658188800000,2022-07-19,1175526
1658275200000,2022-07-20,1191452
1658361600000,2022-07-21,1204397
1658448000000,2022-07-22,1201699
1658534400000,2022-07-23,1144468
1658620800000,2022-07-24,1122303
1658707200000,2022-07-25,1275861
1658793600000,2022-07-26,1679068
1658880000000,2022-07-27,1197448
1658966400000,2022-07-28,1158611
1659052800000,2022-07-29,1192330
1659139200000,2022-07-30,1179749
1659225600000,2022-07-31,1158621
1659312000000,2022-08-01,1342202
1659398400000,2022-08-02,1206185
1659484800000,2022-08-03,1250888
1659571200000,2022-08-04,1459603
1659657600000,2022-08-05,1207188
1659744000000,2022-08-06,1148225
1659830400000,2022-08-07,1166932
1659916800000,2022-08-08,1167115
1660003200000,2022-08-09,1125139
1660089600000,2022-08-10,1160380
1660176000000,2022-08-11,1098707
1660262400000,2022-08-12,1130848
1660348800000,2022-08-13,1106236
1660435200000,2022-08-14,1102367
1660521600000,2022-08-15,1104408
1660608000000,2022-08-16,1086312
1660694400000,2022-08-17,1099261
