Date,REV ($)
2018-02-24,"530,725.97"
2018-02-23,"532,496.59"
2018-02-22,"513,634.96"
2018-02-21,"648,827.87"
2018-02-20,"702,958.71"
2018-02-19,"618,625.69"
2018-02-18,"724,822.93"
2018-02-17,"655,385.16"
2018-02-16,"563,127.77"
2018-02-15,"591,737.85"
2018-02-14,"567,919.96"
2018-02-13,"534,962.09"
2018-02-12,"551,445.45"
2018-02-11,"534,495.86"
2018-02-10,"666,862.77"
2018-02-09,"585,022.18"
2018-02-08,"531,965.76"
2018-02-07,"677,231.07"
2018-02-06,"628,540.16"
2018-02-05,"676,574.29"
2018-02-04,"763,004.52"
2018-02-03,"829,594.67"
2018-02-02,"1,100,302.08"
2018-02-01,"1,704,078.27"
2018-01-31,"1,170,379.37"
2018-01-30,"1,212,331.22"
2018-01-29,"1,529,199.73"
2018-01-28,"1,064,232.71"
2018-01-27,"881,039.34"
2018-01-26,"1,003,340.23"
2018-01-25,"1,130,959.57"
2018-01-24,"1,309,305.03"
2018-01-23,"1,413,012.27"
2018-01-22,"1,228,356.32"
2018-01-21,"1,435,031.56"
2018-01-20,"1,996,481.95"
2018-01-19,"1,958,570.81"
2018-01-18,"2,240,299.73"
2018-01-17,"1,953,449.04"
2018-01-16,"2,520,468.05"
2018-01-15,"2,969,343.62"
2018-01-14,"3,014,877.11"
2018-01-13,"3,263,882.08"
2018-01-12,"2,865,541.43"
2018-01-11,"3,839,232.53"
2018-01-10,"4,898,204.09"
2018-01-09,"3,772,731.95"
2018-01-08,"3,432,739.58"
2018-01-07,"3,234,020.56"
2018-01-06,"3,749,202.15"
2018-01-05,"3,237,745.99"
2018-01-04,"1,455,819.68"
2018-01-03,"1,119,195.33"
2018-01-02,"921,340.63"
2018-01-01,"587,088.48"
2017-12-31,"640,148.74"
2017-12-30,"696,235.41"
2017-12-29,"756,547.08"
2017-12-28,"606,551.52"
2017-12-27,"636,362.40"
2017-12-26,"573,216.24"
2017-12-25,"570,367.44"
2017-12-24,"690,011.93"
2017-12-23,"880,827.32"
2017-12-22,"1,130,086.34"
2017-12-21,"1,473,683.32"
2017-12-20,"1,403,004.33"
2017-12-19,"1,237,937.25"
2017-12-18,"855,184.67"
2017-12-17,"844,429.09"
2017-12-16,"1,022,767.35"
2017-12-15,"978,713.42"
2017-12-14,"1,218,574.48"
2017-12-13,"968,233.36"
2017-12-12,"881,925.84"
2017-12-11,"718,320.05"
2017-12-10,"858,333.49"
2017-12-09,"1,014,481.59"
2017-12-08,"1,031,353.66"
2017-12-07,"963,529.92"
2017-12-06,"687,115.47"
2017-12-05,"552,109.53"
2017-12-04,"374,727.98"
2017-12-03,"192,104.02"
2017-12-02,"160,868.67"
2017-12-01,"186,920.11"
2017-11-30,"185,567.93"
2017-11-29,"213,490.34"
2017-11-28,"201,515.22"
2017-11-27,"176,910.59"
2017-11-26,"163,831.73"
2017-11-25,"136,106.06"
2017-11-24,"135,087.39"
2017-11-23,"144,908.80"
2017-11-22,"133,927.49"
2017-11-21,"132,675.02"
2017-11-20,"133,961.41"
2017-11-19,"100,130.09"
2017-11-18,"85,462.09"
2017-11-17,"123,754.04"
2017-11-16,"116,549.63"
2017-11-15,"138,292.48"
2017-11-14,"110,242.75"
2017-11-13,"97,710.32"
2017-11-12,"91,664.86"
2017-11-11,"71,398.58"
2017-11-10,"90,850.79"
2017-11-09,"103,365.08"
2017-11-08,"114,641.18"
2017-11-07,"93,783.05"
2017-11-06,"80,443.70"
2017-11-05,"59,585.50"
2017-11-04,"63,639.01"
2017-11-03,"82,626.08"
2017-11-02,"107,661.13"
2017-11-01,"111,500.40"
2017-10-31,"101,874.17"
2017-10-30,"90,895.03"
2017-10-29,"73,551.55"
2017-10-28,"71,511.27"
2017-10-27,"88,428.55"
2017-10-26,"81,857.05"
2017-10-25,"86,383.89"
2017-10-24,"108,865.05"
2017-10-23,"77,478.06"
2017-10-22,"58,293.87"
2017-10-21,"68,674.74"
2017-10-20,"150,889.76"
2017-10-19,"87,986.36"
2017-10-18,"91,565.19"
2017-10-17,"104,592.79"
2017-10-16,"114,334.77"
2017-10-15,"128,714.56"
2017-10-14,"136,421.86"
2017-10-13,"155,887.86"
2017-10-12,"129,223.10"
2017-10-11,"283,318.73"
2017-10-10,"125,393.38"
2017-10-09,"114,717.95"
2017-10-08,"111,081.66"
2017-10-07,"97,642.57"
2017-10-06,"131,142.95"
2017-10-05,"122,895.37"
2017-10-04,"113,305.91"
2017-10-03,"112,496.52"
2017-10-02,"106,729.64"
2017-10-01,"107,268.01"
2017-09-30,"111,314.04"
2017-09-29,"96,150.12"
2017-09-28,"111,468.56"
2017-09-27,"124,566.52"
2017-09-26,"111,977.50"
2017-09-25,"110,672.13"
2017-09-24,"125,451.71"
2017-09-23,"86,664.83"
2017-09-22,"80,350.64"
2017-09-21,"89,874.49"
2017-09-20,"187,214.45"
2017-09-19,"109,762.18"
2017-09-18,"113,552.55"
2017-09-17,"91,434.92"
2017-09-16,"165,043.84"
2017-09-15,"147,653.36"
2017-09-14,"102,959.43"
2017-09-13,"127,921.19"
2017-09-12,"155,493.03"
2017-09-11,"115,207.05"
2017-09-10,"117,850.87"
2017-09-09,"129,372.92"
2017-09-08,"237,813.44"
2017-09-07,"240,066.41"
2017-09-06,"251,958.47"
2017-09-05,"183,000.47"
2017-09-04,"152,084.80"
2017-09-03,"102,971.26"
2017-09-02,"218,815.59"
2017-09-01,"199,878.52"
2017-08-31,"281,043.45"
2017-08-30,"163,432.58"
2017-08-29,"185,739.52"
2017-08-28,"111,258.20"
2017-08-27,"93,027.58"
2017-08-26,"98,611.51"
2017-08-25,"103,037.93"
2017-08-24,"103,961.04"
2017-08-23,"100,858.69"
2017-08-22,"101,596.45"
2017-08-21,"106,262.00"
2017-08-20,"86,799.14"
2017-08-19,"139,356.63"
2017-08-18,"307,351.85"
2017-08-17,"210,752.25"
2017-08-16,"346,002.30"
2017-08-15,"111,781.26"
2017-08-14,"104,079.01"
2017-08-13,"90,644.18"
2017-08-12,"108,002.63"
2017-08-11,"106,404.54"
2017-08-10,"93,863.53"
2017-08-09,"80,421.09"
2017-08-08,"95,523.70"
2017-08-07,"85,835.01"
2017-08-06,"64,029.79"
2017-08-05,"56,279.52"
2017-08-04,"49,405.20"
2017-08-03,"52,978.76"
2017-08-02,"52,870.89"
2017-08-01,"57,741.24"
2017-07-31,"45,915.48"
2017-07-30,"41,765.62"
2017-07-29,"38,534.11"
2017-07-28,"56,055.45"
2017-07-27,"53,804.89"
2017-07-26,"59,415.26"
2017-07-25,"75,131.21"
2017-07-24,"69,616.59"
2017-07-23,"65,246.91"
2017-07-22,"50,366.56"
2017-07-21,"69,565.12"
2017-07-20,"56,156.73"
2017-07-19,"73,333.86"
2017-07-18,"86,754.47"
2017-07-17,"48,564.26"
2017-07-16,"43,392.65"
2017-07-15,"53,348.87"
2017-07-14,"55,190.52"
2017-07-13,"70,196.82"
2017-07-12,"68,338.38"
2017-07-11,"57,605.34"
2017-07-10,"60,636.69"
2017-07-09,"63,385.53"
2017-07-08,"89,041.85"
2017-07-07,"92,347.16"
2017-07-06,"82,471.85"
2017-07-05,"109,837.02"
2017-07-04,"106,156.46"
2017-07-03,"121,779.33"
2017-07-02,"87,436.01"
2017-07-01,"88,611.42"
2017-06-30,"106,870.37"
2017-06-29,"147,683.05"
2017-06-28,"231,478.43"
2017-06-27,"85,561.37"
2017-06-26,"244,695.71"
2017-06-25,"131,425.59"
2017-06-24,"215,979.00"
2017-06-23,"160,634.83"
2017-06-22,"230,388.13"
2017-06-21,"312,437.09"
2017-06-20,"266,856.16"
2017-06-19,"105,462.63"
2017-06-18,"95,450.60"
2017-06-17,"89,011.70"
2017-06-16,"93,434.90"
2017-06-15,"94,877.84"
2017-06-14,"97,392.79"
2017-06-13,"115,533.56"
2017-06-12,"191,059.09"
2017-06-11,"107,402.63"
2017-06-10,"64,984.29"
2017-06-09,"67,283.33"
2017-06-08,"62,023.24"
2017-06-07,"72,680.09"
2017-06-06,"68,194.28"
2017-06-05,"54,308.06"
2017-06-04,"61,165.36"
2017-06-03,"50,830.91"
2017-06-02,"65,503.75"
2017-06-01,"57,427.37"
2017-05-31,"145,159.64"
2017-05-30,"66,884.21"
2017-05-29,"34,269.03"
2017-05-28,"32,553.06"
2017-05-27,"27,483.51"
2017-05-26,"36,861.41"
2017-05-25,"42,753.08"
2017-05-24,"54,083.08"
2017-05-23,"44,916.63"
2017-05-22,"32,704.22"
2017-05-21,"22,295.95"
2017-05-20,"20,105.52"
2017-05-19,"19,957.51"
2017-05-18,"14,918.96"
2017-05-17,"19,711.21"
2017-05-16,"12,551.15"
2017-05-15,"12,232.90"
2017-05-14,"9,634.46"
2017-05-13,"9,610.84"
2017-05-12,"9,937.63"
2017-05-11,"9,871.86"
2017-05-10,"9,372.93"
2017-05-09,"9,522.75"
2017-05-08,"8,847.52"
2017-05-07,"10,174.62"
2017-05-06,"7,976.53"
2017-05-05,"8,240.24"
2017-05-04,"8,039.20"
2017-05-03,"6,038.16"
2017-05-02,"8,758.49"
2017-05-01,"8,373.48"
2017-04-30,"5,667.33"
2017-04-29,"4,879.40"
2017-04-28,"5,193.51"
2017-04-27,"4,971.07"
2017-04-26,"3,854.82"
2017-04-25,"3,929.20"
2017-04-24,"3,638.04"
2017-04-23,"3,149.54"
2017-04-22,"3,633.44"
2017-04-21,"4,521.26"
2017-04-20,"3,525.00"
2017-04-19,"3,966.21"
2017-04-18,"3,661.37"
2017-04-17,"2,925.11"
2017-04-16,"2,683.02"
2017-04-15,"2,778.79"
2017-04-14,"3,026.23"
2017-04-13,"3,000.72"
2017-04-12,"3,553.42"
2017-04-11,"2,572.67"
2017-04-10,"2,711.51"
2017-04-09,"2,479.85"
2017-04-08,"2,314.69"
2017-04-07,"3,107.01"
2017-04-06,"3,254.08"
2017-04-05,"3,158.95"
2017-04-04,"2,853.66"
2017-04-03,"3,450.19"
2017-04-02,"3,323.24"
2017-04-01,"2,874.39"
2017-03-31,"3,886.40"
2017-03-30,"3,744.00"
2017-03-29,"3,639.44"
2017-03-28,"3,204.83"
2017-03-27,"3,973.27"
2017-03-26,"2,945.85"
2017-03-25,"2,945.56"
2017-03-24,"3,411.54"
2017-03-23,"2,579.16"
2017-03-22,"2,524.38"
2017-03-21,"2,799.84"
2017-03-20,"2,543.40"
2017-03-19,"2,311.17"
2017-03-18,"2,437.82"
2017-03-17,"4,204.90"
2017-03-16,"3,505.32"
2017-03-15,"1,955.24"
2017-03-14,"2,136.52"
2017-03-13,"2,094.44"
2017-03-12,"1,090.50"
2017-03-11,953.11
2017-03-10,"1,012.87"
2017-03-09,862.83
2017-03-08,725.34
2017-03-07,840.32
2017-03-06,809.18
2017-03-05,821.40
2017-03-04,828.87
2017-03-03,919.01
2017-03-02,995.28
2017-03-01,874.86
2017-02-28,800.57
2017-02-27,659.94
2017-02-26,541.18
2017-02-25,596.42
2017-02-24,540.40
2017-02-23,553.76
2017-02-22,645.36
2017-02-21,691.90
2017-02-20,524.37
2017-02-19,464.33
2017-02-18,569.50
2017-02-17,497.10
2017-02-16,500.74
2017-02-15,"1,161.27"
2017-02-14,611.76
2017-02-13,692.54
2017-02-12,457.52
2017-02-11,435.66
2017-02-10,510.66
2017-02-09,456.81
2017-02-08,500.61
2017-02-07,530.61
2017-02-06,409.62
2017-02-05,396.52
2017-02-04,375.44
2017-02-03,370.89
2017-02-02,380.07
2017-02-01,409.46
2017-01-31,339.89
2017-01-30,345.19
2017-01-29,321.85
2017-01-28,351.44
2017-01-27,371.81
2017-01-26,385.85
2017-01-25,398.34
2017-01-24,438.75
2017-01-23,376.47
2017-01-22,387.30
2017-01-21,329.78
2017-01-20,355.17
2017-01-19,321.89
2017-01-18,348.52
2017-01-17,394.32
2017-01-16,317.67
2017-01-15,296.78
2017-01-14,279.03
2017-01-13,348.02
2017-01-12,356.74
2017-01-11,351.68
2017-01-10,405.89
2017-01-09,376.12
2017-01-08,332.01
2017-01-07,299.00
2017-01-06,320.46
2017-01-05,376.25
2017-01-04,419.53
2017-01-03,359.79
2017-01-02,231.15
2017-01-01,208.08
2016-12-31,228.38
2016-12-30,370.24
2016-12-29,331.47
2016-12-28,228.65
2016-12-27,263.10
2016-12-26,168.05
2016-12-25,175.86
2016-12-24,188.75
2016-12-23,219.46
2016-12-22,297.54
2016-12-21,424.70
2016-12-20,335.61
2016-12-19,282.39
2016-12-18,217.53
2016-12-17,251.70
2016-12-16,240.35
2016-12-15,275.14
2016-12-14,292.66
2016-12-13,260.87
2016-12-12,261.01
2016-12-11,301.41
2016-12-10,241.38
2016-12-09,263.75
2016-12-08,"6,759.52"
2016-12-07,272.58
2016-12-06,239.28
2016-12-05,227.66
2016-12-04,202.88
2016-12-03,205.46
2016-12-02,224.92
2016-12-01,231.17
2016-11-30,298.89
2016-11-29,839.20
2016-11-28,"1,079.53"
2016-11-27,"1,047.20"
2016-11-26,680.30
2016-11-25,563.16
2016-11-24,560.90
2016-11-23,810.83
2016-11-22,377.57
2016-11-21,338.14
2016-11-20,313.41
2016-11-19,269.42
2016-11-18,337.71
2016-11-17,305.25
2016-11-16,355.62
2016-11-15,372.81
2016-11-14,384.39
2016-11-13,341.95
2016-11-12,311.16
2016-11-11,460.66
2016-11-10,374.39
2016-11-09,371.75
2016-11-08,341.09
2016-11-07,315.56
2016-11-06,255.32
2016-11-05,271.34
2016-11-04,237.67
2016-11-03,324.17
2016-11-02,318.33
2016-11-01,441.09
2016-10-31,373.99
2016-10-30,326.30
2016-10-29,332.40
2016-10-28,404.93
2016-10-27,381.77
2016-10-26,407.53
2016-10-25,500.13
2016-10-24,583.42
2016-10-23,317.28
2016-10-22,334.33
2016-10-21,507.30
2016-10-20,665.78
2016-10-19,"1,140.01"
2016-10-18,"1,210.39"
2016-10-17,853.94
2016-10-16,801.60
2016-10-15,821.02
2016-10-14,901.50
2016-10-13,"1,346.76"
2016-10-12,524.02
2016-10-11,469.20
2016-10-10,648.24
2016-10-09,734.07
2016-10-08,693.90
2016-10-07,682.26
2016-10-06,649.39
2016-10-05,849.71
2016-10-04,"1,143.59"
2016-10-03,875.12
2016-10-02,"1,155.76"
2016-10-01,"1,203.25"
2016-09-30,531.41
2016-09-29,543.51
2016-09-28,904.59
2016-09-27,"1,287.47"
2016-09-26,"1,492.52"
2016-09-25,871.15
2016-09-24,925.44
2016-09-23,652.64
2016-09-22,828.55
2016-09-21,416.55
2016-09-20,449.50
2016-09-19,354.21
2016-09-18,376.43
2016-09-17,444.71
2016-09-16,572.96
2016-09-15,435.50
2016-09-14,433.65
2016-09-13,364.96
2016-09-12,412.95
2016-09-11,339.34
2016-09-10,320.27
2016-09-09,483.90
2016-09-08,472.66
2016-09-07,397.57
2016-09-06,387.36
2016-09-05,335.03
2016-09-04,575.78
2016-09-03,323.22
2016-09-02,545.72
2016-09-01,386.39
2016-08-31,340.53
2016-08-30,358.69
2016-08-29,322.55
2016-08-28,284.25
2016-08-27,320.72
2016-08-26,357.38
2016-08-25,363.69
2016-08-24,331.98
2016-08-23,799.32
2016-08-22,335.68
2016-08-21,322.23
2016-08-20,295.76
2016-08-19,321.13
2016-08-18,392.59
2016-08-17,315.54
2016-08-16,347.27
2016-08-15,303.50
2016-08-14,277.46
2016-08-13,292.68
2016-08-12,356.38
2016-08-11,380.43
2016-08-10,408.36
2016-08-09,368.61
2016-08-08,592.05
2016-08-07,302.74
2016-08-06,279.08
2016-08-05,322.32
2016-08-04,347.79
2016-08-03,319.75
2016-08-02,346.79
2016-08-01,352.08
2016-07-31,369.50
2016-07-30,379.92
2016-07-29,580.08
2016-07-28,814.64
2016-07-27,483.39
2016-07-26,583.94
2016-07-25,525.39
2016-07-24,500.07
2016-07-23,476.95
2016-07-22,504.90
2016-07-21,424.89
2016-07-20,915.15
2016-07-19,330.40
2016-07-18,291.75
2016-07-17,222.36
2016-07-16,281.87
2016-07-15,349.24
2016-07-14,359.81
2016-07-13,259.80
2016-07-12,345.22
2016-07-11,303.05
2016-07-10,301.08
2016-07-09,540.29
2016-07-08,413.15
2016-07-07,268.65
2016-07-06,316.34
2016-07-05,317.46
2016-07-04,310.32
2016-07-03,366.18
2016-07-02,294.07
2016-07-01,553.77
2016-06-30,"1,099.36"
2016-06-29,693.65
2016-06-28,421.58
2016-06-27,385.05
2016-06-26,384.24
2016-06-25,403.95
2016-06-24,550.42
2016-06-23,418.83
2016-06-22,733.49
2016-06-21,995.89
2016-06-20,609.34
2016-06-19,662.68
2016-06-18,"3,506.71"
2016-06-17,"3,998.72"
2016-06-16,801.52
2016-06-15,559.99
2016-06-14,702.43
2016-06-13,615.76
2016-06-12,429.76
2016-06-11,378.25
2016-06-10,408.59
2016-06-09,417.82
2016-06-08,413.47
2016-06-07,950.42
2016-06-06,359.13
2016-06-05,328.62
2016-06-04,333.81
2016-06-03,345.34
2016-06-02,358.67
2016-06-01,434.68
2016-05-31,414.43
2016-05-30,398.28
2016-05-29,472.50
2016-05-28,922.31
2016-05-27,429.51
2016-05-26,442.68
2016-05-25,406.41
2016-05-24,372.13
2016-05-23,416.73
2016-05-22,406.32
2016-05-21,488.59
2016-05-20,545.85
2016-05-19,462.19
2016-05-18,457.85
2016-05-17,334.44
2016-05-16,290.20
2016-05-15,317.59
2016-05-14,362.06
2016-05-13,457.47
2016-05-12,398.31
2016-05-11,306.81
2016-05-10,259.07
2016-05-09,248.72
2016-05-08,268.56
2016-05-07,226.23
2016-05-06,340.90
2016-05-05,297.83
2016-05-04,261.18
2016-05-03,258.79
2016-05-02,263.57
2016-05-01,320.06
2016-04-30,265.85
2016-04-29,175.16
2016-04-28,168.18
2016-04-27,155.85
2016-04-26,158.97
2016-04-25,186.60
2016-04-24,184.35
2016-04-23,156.45
2016-04-22,164.77
2016-04-21,257.63
2016-04-20,205.35
2016-04-19,172.85
2016-04-18,182.52
2016-04-17,279.86
2016-04-16,142.84
2016-04-15,194.98
2016-04-14,266.31
2016-04-13,257.73
2016-04-12,180.83
2016-04-11,158.96
2016-04-10,168.50
2016-04-09,192.91
2016-04-08,250.24
2016-04-07,223.68
2016-04-06,230.91
2016-04-05,307.89
2016-04-04,282.40
2016-04-03,207.57
2016-04-02,208.29
2016-04-01,282.77
2016-03-31,295.28
2016-03-30,443.39
2016-03-29,277.85
2016-03-28,297.00
2016-03-27,206.06
2016-03-26,383.18
2016-03-25,436.64
2016-03-24,473.01
2016-03-23,388.62
2016-03-22,303.64
2016-03-21,358.62
2016-03-20,367.73
2016-03-19,469.54
2016-03-18,280.70
2016-03-17,368.19
2016-03-16,316.55
2016-03-15,305.93
2016-03-14,374.92
2016-03-13,367.50
2016-03-12,315.02
2016-03-11,213.92
2016-03-10,237.04
2016-03-09,277.21
2016-03-08,321.18
2016-03-07,313.15
2016-03-06,418.87
2016-03-05,377.41
2016-03-04,316.31
2016-03-03,327.04
2016-03-02,311.67
2016-03-01,230.20
2016-02-29,211.18
2016-02-28,189.56
2016-02-27,176.39
2016-02-26,305.62
2016-02-25,198.43
2016-02-24,302.94
2016-02-23,536.68
2016-02-22,167.44
2016-02-21,125.07
2016-02-20,118.77
2016-02-19,166.58
2016-02-18,118.68
2016-02-17,167.85
2016-02-16,161.57
2016-02-15,168.06
2016-02-14,135.85
2016-02-13,179.73
2016-02-12,193.94
2016-02-11,229.67
2016-02-10,256.25
2016-02-09,175.89
2016-02-08,117.57
2016-02-07,143.26
2016-02-06,604.81
2016-02-05,98.80
2016-02-04,83.13
2016-02-03,67.48
2016-02-02,66.06
2016-02-01,72.29
2016-01-31,81.11
2016-01-30,89.45
2016-01-29,94.09
2016-01-28,103.18
2016-01-27,136.93
2016-01-26,97.93
2016-01-25,92.57
2016-01-24,50.88
2016-01-23,30.56
2016-01-22,47.43
2016-01-21,30.96
2016-01-20,27.91
2016-01-19,48.97
2016-01-18,44.02
2016-01-17,21.16
2016-01-16,28.14
2016-01-15,28.74
2016-01-14,30.34
2016-01-13,67.01
2016-01-12,29.26
2016-01-11,26.38
2016-01-10,25.97
2016-01-09,38.56
2016-01-08,25.18
2016-01-07,62.37
2016-01-06,63.04
2016-01-05,57.74
2016-01-04,20.38
2016-01-03,18.74
2016-01-02,18.51
2016-01-01,14.77
2015-12-31,23.74
2015-12-30,67.87
2015-12-29,28.14
2015-12-28,31.10
2015-12-27,73.65
2015-12-26,27.10
2015-12-25,23.17
2015-12-24,39.59
2015-12-23,70.66
2015-12-22,52.97
2015-12-21,35.31
2015-12-20,31.51
2015-12-19,25.87
2015-12-18,29.70
2015-12-17,30.85
2015-12-16,43.99
2015-12-15,115.20
2015-12-14,73.81
2015-12-13,18.12
2015-12-12,22.33
2015-12-11,14.38
2015-12-10,9.25
2015-12-09,8.02
2015-12-08,7.26
2015-12-07,7.87
2015-12-06,14.74
2015-12-05,11.12
2015-12-04,10.16
2015-12-03,8.65
2015-12-02,9.65
2015-12-01,11.39
2015-11-30,18.14
2015-11-29,8.06
2015-11-28,13.15
2015-11-27,8.25
2015-11-26,8.04
2015-11-25,10.92
2015-11-24,12.11
2015-11-23,12.73
2015-11-22,10.91
2015-11-21,10.65
2015-11-20,11.08
2015-11-19,15.47
2015-11-18,10.08
2015-11-17,9.11
2015-11-16,9.40
2015-11-15,10.36
2015-11-14,16.55
2015-11-13,12.84
2015-11-12,22.03
2015-11-11,19.59
2015-11-10,15.15
2015-11-09,11.65
2015-11-08,28.32
2015-11-07,29.22
2015-11-06,14.36
2015-11-05,9.85
2015-11-04,8.72
2015-11-03,12.18
2015-11-02,10.95
2015-11-01,15.52
2015-10-31,14.92
2015-10-30,15.21
2015-10-29,13.46
2015-10-28,9.57
2015-10-27,15.27
2015-10-26,6.90
2015-10-25,5.64
2015-10-24,5.84
2015-10-23,7.51
2015-10-22,6.02
2015-10-21,4.49
2015-10-20,5.61
2015-10-19,5.84
2015-10-18,6.97
2015-10-17,6.60
2015-10-16,11.59
2015-10-15,10.19
2015-10-14,6.70
2015-10-13,7.54
2015-10-12,6.81
2015-10-11,5.65
2015-10-10,7.27
2015-10-09,7.43
2015-10-08,7.21
2015-10-07,7.71
2015-10-06,6.22
2015-10-05,7.58
2015-10-04,6.38
2015-10-03,6.79
2015-10-02,6.57
2015-10-01,6.07
2015-09-30,5.63
2015-09-29,5.50
2015-09-28,6.05
2015-09-27,6.29
2015-09-26,6.84
2015-09-25,7.57
2015-09-24,8.92
2015-09-23,9.57
2015-09-22,10.21
2015-09-21,9.44
2015-09-20,9.85
2015-09-19,6.81
2015-09-18,10.20
2015-09-17,7.46
2015-09-16,14.02
2015-09-15,7.78
2015-09-14,9.02
2015-09-13,9.41
2015-09-12,11.69
2015-09-11,9.36
2015-09-10,9.44
2015-09-09,12.08
2015-09-08,12.98
2015-09-07,11.78
2015-09-06,10.72
2015-09-05,11.86
2015-09-04,12.37
2015-09-03,8.90
2015-09-02,10.81
2015-09-01,10.67
2015-08-31,9.83
2015-08-30,7.16
2015-08-29,6.50
2015-08-28,11.61
2015-08-27,10.05
2015-08-26,8.52
2015-08-25,9.86
2015-08-24,11.54
2015-08-23,10.87
2015-08-22,60.34
2015-08-21,11.73
2015-08-20,0.00
2015-08-19,0.00
2015-08-18,0.00
2015-08-17,0.00
2015-08-16,0.00
2015-08-15,0.00
2015-08-14,0.00
2015-08-13,0.00
2015-08-12,0.00
2015-08-11,0.00
2015-08-10,0.00
2015-08-09,0.00
2015-08-08,0.00
2015-08-07,0.00
