Timestamp,Date,Serum,Raydium AMM,Orca DEX,Meteora DAMM V1,Saber,Allbridge Classic,Synthetify,Aldrin,Saros AMM,Crema Finance,Hashflow,WOOFi Swap,Penguin,Invariant,Lifinity V1,OpenBook,Obric,PancakeSwap AMM V3,FluxBeam,Phoenix,Sanctum Reserve,Garden,Meteora DLMM,Sanctum Infinity,pump.fun,Cropper CLMM,C3 Exchange,stabble,Ape Jupiter,DeltaTrade,GMX V2 AMM,Drift AMM,Mango Markets V4 AMM,Manifest Trade,Mantis,DefiTuna AMM,PumpSwap,Sandglass,GooseFX V2,LaunchLab,boop.fun,Skate AMM,Saros DLMM,Meteora DAMM V2,Meteora Dynamic Bonding Curve,Byreal,Prophet.fun,Orca Wavebreak,SolFi,HumidiFi,ZeroFi,GoonFi,Tessera V,Aqua,Heaven
1717804800,2024-06-08,,778273508,479856913,276449344,4785581,15242,,,28298,29952,80,,,,56001571,194245,,,,131436150,408898,,,,69881844,5080683,86201,,,,,2380835,277503,,,,,,,,,,,,,,,,,,,,,,
1717891200,2024-06-09,,448208765,367698418,149165629,4785581,89785,,,43001,21186,,,,,52981863,194245,,,,85493829,105297,,,,69790261,2387316,19072,,,,,2182574,290022,,,,,,,,,,,,,,,,,,,,,,
1717977600,2024-06-10,,518178855,445970869,123544305,4785581,20944,,,118486,16338,,,,,70680258,194245,,,,99200733,144939,,,,81321324,1563156,17382,,,,,5811349,123435,,,,,,,,,,,,,,,,,,,,,,
1718064000,2024-06-11,,548722234,628913317,162206497,4785581,110506,,,72470,30268,5,,,,117767049,194245,,,,223095260,303959,,,,72781411,2365531,40685,,,,,12130530,217271,,,,,,,,,,,,,,,,,,,,,,
1718150400,2024-06-12,,560546927,628981411,211950317,4785581,16353,,,46758,40019,,,,,123379347,194245,,,,173731812,263637,,,,81416553,3668115,24010,,,,,14033991,469869,,,,,,,,,,,,,,,,,,,,,,
1718236800,2024-06-13,,586619418,629313667,228206431,4785581,20704,,,41076,39400,,,,,113098990,194245,,,,154925309,281528,,,,74252280,4107744,52421,,,,,10512827,59514,,,,,,,,,,,,,,,,,,,,,,
1718323200,2024-06-14,,490712666,501742567,197258369,4785581,59466,,,52491,27838,,,,,109449078,194245,,,,181907795,1265858,,,,60706923,1659397,995,,,,,8781318,94623,,,,,,,,,,,,,,,,,,,,,,
1718409600,2024-06-15,,410796174,156032784,180458111,4785581,21887,,,31682,24084,,,,,54569772,194245,,,,65077941,175174,,,,53051420,1293129,224687,,,,,1192047,94623,,,,,,,,,,,,,,,,,,,,,,
1718496000,2024-06-16,,515790977,282610393,99006178,3628766,13684,,,46202,14668,,,,,49275669,194245,,,,71037066,176411,,,,55645048,423477,185861,,,,,1694554,94623,,,,,,,,,,,,,,,,,,,,,,
1718582400,2024-06-17,,833112776,407462750,22100450,4785581,18051,,,86027,21568,,,,,95511290,194245,,,,173408710,250094,,,,70048168,814301,3641,,,,,17908523,94623,,,,,,,,,,,,,,,,,,,,,,
1718668800,2024-06-18,,1017039611,479666344,196962191,4785581,37965,,,46422,77070,,,,,194668211,194245,,,,369775285,870040,,,,60356917,1599062,549899,66,,,,18811243,94623,,,,,,,,,,,,,,,,,,,,,,
1718755200,2024-06-19,,561530735,285174392,183427524,4785581,34482,,,24324,253374,,,,,120962090,194245,,,,188161254,870864,,,,69087822,1927455,1508,1564384,,,,26988229,94623,,,,,,,,,,,,,,,,,,,,,,
1718841600,2024-06-20,,565983124,315104232,128784441,4785581,65970,,,29419,28616,,,,,110951550,194245,,,,180880587,105746,,,,68299343,754766,13020,44,,,,14539909,94623,,,,,,,,,,,,,,,,,,,,,,
1718928000,2024-06-21,,390279647,305418423,144152162,4785581,15873,,,20654,29671,,,,,94338871,194245,,,,207363597,374858,,,,64716509,1158150,87359,26,,,,16895762,94623,,,,,,,,,,,,,,,,,,,,,,
1719014400,2024-06-22,,346405767,305418423,136690002,4785581,14434,,,34138,18210,75,,,,44906961,194245,,,,70334835,67049,,,,57271634,1009048,325925,,,,,2864225,94623,,,,,,,,,,,,,,,,,,,,,,
1719100800,2024-06-23,,322096407,119749508,98646592,4785581,16252,,,37739,24511,,,,,52898696,194245,,,,113418413,923816,,,,49840402,887571,59152,,,,,7450499,94623,,,,,,,,,,,,,,,,,,,,,,
1719187200,2024-06-24,,525030395,369955268,95670729,4785581,20618,,,38349,41848,102,,,,152627168,194245,,,,368957968,3808913,,,,44612696,655643,99516,,,,,41670835,94623,,,,,,,,,,,,,,,,,,,,,,
1719273600,2024-06-25,,490030584,307965075,187551778,4785581,11508,,,24975,38087,465,,,,116141811,194245,,,,226136478,3798447,,,,53793837,1161875,161178,25,,,,13093987,94623,,,,,,,,,,,,,,,,,,,,,,
1719360000,2024-06-26,,447792295,237177715,132395874,4785581,,,,27996,24256,79,,,,98124878,194245,,,,111930522,42236,,,,55741062,1246982,137476,277,,,,5376003,93659,,,,,,,,,,,,,,,,,,,,,,
1719446400,2024-06-27,,510690621,379803146,107210979,4785581,,,,44583,30879,361,,,,138307520,194245,,,,206397552,377272,,,,70126825,854097,215328,46,,,,17131749,93659,,,,,,,,,,,,,,,,,,,,,,
1719532800,2024-06-28,,395739669,299634215,174470044,4785581,,,,15282,26924,104,,,,102415164,194245,,,,151334464,83063,,,,72369906,1076753,181051,10185,,,,17587271,93659,,,,,,,,,,,,,,,,,,,,,,
1719619200,2024-06-29,,268597936,167489339,22100450,4785581,104779,,,19044,16617,,,,,48733390,194245,,,,67354361,85845,,,,60339260,1245948,696432,374622,,,,3508869,93659,,,,,,,,,,,,,,,,,,,,,,
1719705600,2024-06-30,,350845681,230449318,85058160,4785581,18235,,,22292,26582,,,,,68856392,194245,,,,100000138,73949,,,,58747049,740223,105655,36253,,,,7818331,93659,,,,,,,,,,,,,,,,,,,,,,
1719792000,2024-07-01,,438168665,292467570,110155166,4785581,17102,,,41353,36703,,,,,90290066,194245,,,,131799642,200047,,,,69006426,839089,152679,261328,,,,7026365,135571,,,,,,,,,,,,,,,,,,,,,,
1719878400,2024-07-02,,417355355,360440775,141684877,4785581,28537,,,28644,65451,1,,,,89968111,194245,,,,120772811,128711,,,,67960738,556266,84895,8507,,,,8626226,238903,,,,,,,,,,,,,,,,,,,,,,
1719964800,2024-07-03,,379883902,474752177,162298150,4785581,10700,,,59160,38348,6,,,,135438630,194245,,,,238120615,1222366,,,,64090380,602050,27208,58706,,,,9768765,73811,,,,,,,,,,,,,,,,,,,,,,
1720051200,2024-07-04,,1045604560,535753398,171921796,4785581,21038,,,129144,103429,32,,,,141438768,194245,,,,267698727,201374,,,,51932046,761086,51258,16369,,,,27252792,369437,,,,,,,,,,,,,,,,,,,,,,
1720137600,2024-07-05,,998180524,574793137,184113271,4785581,77490,,,38170,51781,,,,,190786952,194245,,,,376752332,386144,,,,48888507,1014074,13928,49736,,,,3825739,167682,,,,,,,,,,,,,,,,,,,,,,
1720224000,2024-07-06,,1051604422,374007905,169237147,4785581,8455,,,25371,27301,33,,,,78857925,194245,,,,130381837,127817,,,,61566480,975008,37944,33227,,,,1182948,90176,,,,,,,,,,,,,,,,,,,,,,
1720310400,2024-07-07,,1063503035,382429916,115856474,4785581,20173,,,60885,67364,,,,,75330436,194245,,,,123782048,283388,,,,51239244,832227,43001,232864,,,,3163260,21437,,,,,,,,,,,,,,,,,,,,,,
1720396800,2024-07-08,,1167739536,648447511,134058793,4785581,6282,,,23314,33049,,,,,153802299,194245,,,,273762652,124414,,,,57451148,879800,48125,22219,,,,10919419,329710,,,,,,,,,,,,,,,,,,,,,,
1720483200,2024-07-09,,1161508266,455174186,205439490,4785581,15449,,,25166,39113,,,,,105386806,194245,,,,151813635,124225,,,,61709281,1542629,128587,93837,,,,12347747,159783,,,,,,,,,,,,,,,,,,,,,,
1720569600,2024-07-10,,1099512780,365226142,159230689,4785581,69067,,,50846,68493,,,,,84545172,194245,,,,111195038,361040,,,,60532725,1295331,70977,24931,,,,1633977,201630,,,,,,,,,,,,,,,,,,,,,,
1720656000,2024-07-11,,1076320900,402944360,134366972,4785581,32240,,,21254,26273,14,,,,83109006,194245,,,,126097257,311187,,,,62173426,969975,91912,223978,,,,3878814,87820,,,,,,,,,,,,,,,,,,,,,,
1720742400,2024-07-12,,1018510638,260231745,161289607,4785581,11523,,,28039,26461,,,,,69116301,194245,,,,72536623,347218,,,,68628489,1140878,51538,274323,,,,792931,3483,,,,,,,,,,,,,,,,,,,,,,
1720828800,2024-07-13,,1080266258,230064124,128786916,4785581,2708,,,45565,13442,19,,,,49426123,194245,,,,42275291,31681,,,,74189617,743287,17924,234783,,,,277804,31937,,,,,,,,,,,,,,,,,,,,,,
1720915200,2024-07-14,,1252163025,293931077,326741043,4785581,8412,,,31677,42954,297,,,,79869567,194245,,,,63314305,31185,,,,77920584,828122,3205,259917,,,,998211,111977,,,,,,,,,,,,,,,,,,,,,,
1721001600,2024-07-15,,1335516317,406735280,22100450,4785581,28475,,,66970,15481,,,,,121396361,194245,,,,154443566,213137,,,,101322164,671090,2374,61703,,,,3547683,142880,,,,,,,,,,,,,,,,,,,,,,
1721088000,2024-07-16,,1185929462,495225649,22100450,4785581,8980,,,32701,38269,,,,,153793689,194245,,,,141385528,1310316,,,,96941252,1003520,43554,118180,,,,1616102,36031,,,,,,,,,,,,,,,,,,,,,,
1721174400,2024-07-17,,978521489,434758938,22100450,4785581,19646,,,36243,31684,,,,,124104439,194245,,,,114911449,508928,,,,86365432,2382054,67138,185653,,,,860973,234790,,,,,,,,,,,,,,,,,,,,,,
1721260800,2024-07-18,,1072472323,433490229,135303876,3628766,16575,,,28242,50721,,,,,115686444,1624644,,,,103358698,170249,,,,79663990,2520919,73953,300579,,,,338562,93659,,,,,,,,,,,,,,,,,,,,,,
1721347200,2024-07-19,,1105377206,485712500,657588606,4785581,18562,,,35257,17903,,,,,149338824,2185313,,,,131826100,170067,,,,87116242,1263439,116195,618241,,,,132665,103833,,,,,,,,,,,,,,,,,,,,,,
1721433600,2024-07-20,,1020980433,346225041,188781186,4785581,6783,,,48642,21486,,,,,87077749,1636995,,,,81295975,127194,,,,76311661,1725678,76363,916464,,,,346463,206246,,,,,,,,,,,,,,,,,,,,,,
1721520000,2024-07-21,,1298180203,480200825,159256262,4785581,14061,,,62179,15772,,,,,153649203,1658180,,,,144840147,283826,,,,94261465,838878,87216,695734,,,,2887598,235195,,,,,,,,,,,,,,,,,,,,,,
1721606400,2024-07-22,,515854239,282610393,140076023,3628766,22394,,,30933,51531,,,,,132728407,194245,,,,113422865,288254,,,,96346800,1734052,37627,1416962,,,,2819314,93659,,,,,,,,,,,,,,,,,,,,,,
1721692800,2024-07-23,,655200118,499346102,22100450,4785581,5935,,,34610,42682,,,,,168848622,1409835,,,,156653615,56809,,,,89082642,814301,9292,1564251,,,,2568699,134811,,,,,,,,,,,,,,,,,,,,,,
1721779200,2024-07-24,,658232018,538807595,139043609,4785581,3674,,,88646,23242,,,,,168848622,1680027,,,,123960592,413037,,,,93634411,1046503,8435,1029131,,,,6829777,74668,,,,,,,,,,,,,,,,,,,,,,
1721865600,2024-07-25,,755042958,606094868,22100450,4785581,20386,,,39965,34905,,,,,168848622,2704197,,,,261217991,505465,,,,77778568,1069878,43674,664492,,,,6731155,29853,,,,,,,,,,,,,,,,,,,,,,
1721952000,2024-07-26,,661322787,390741267,22100450,4785581,83269,,,20904,19935,,,,,,3629793,,,,117685000,171769,,,,90576742,1046884,47894,482555,,,,6916097,164150,,,,,,,,,,,,,,,,,,,,,,
1722038400,2024-07-27,,1132717465,508852547,22083667,4785581,9771,,,17426,19145,,,,,,3111422,,,,172794068,396505,,,,86910882,755332,106327,199714,,,,15816900,180962,,,,,,,,,,,,,,,,,,,,,,
1722124800,2024-07-28,,1371514904,367004940,22083667,4785581,55409,,,48378,17596,,,,,,2845562,,,,100106488,575417,,,,82274091,916439,91012,289737,,,,6117536,140096,,,,,,,,,,,,,,,,,,,,,,
1722211200,2024-07-29,,843835812,517516389,22083667,4785581,57714,,,20227,24580,,,,,,3312444,,,,211669022,566143,,,,104772763,717513,24953,378642,,,,6869366,50537,,,,,,,,,,,,,,,,,,,,,,
1722297600,2024-07-30,,749588659,488672018,22083667,4785581,358944,,,58699,18826,,,,,,2236012,,,,170438554,387304,,,,116086392,894213,1312175,245475,,,,13869765,81652,,,,,,,,,,,,,,,,,,,,,,
1722384000,2024-07-31,,694985587,573788802,22083667,4785581,10312,,,37296,8291,,,,,,2713336,,,,147156040,1368533,,,,112471193,614949,255230,500651,,,,5277268,13370,,,,,,,,,,,,,,,,,,,,,,
1722470400,2024-08-01,,650252325,596376440,15337255,3628766,13687,,,48293,13754,,,,,,4439351,,,,297070513,344899,,,,89186344,629757,18145,268608,,,,21884376,227940,,,,,,,,,,,,,,,,,,,,,,
1722556800,2024-08-02,,515824458,282610393,22083667,3628766,47680,,,31901,13518,,,,,,194245,,,,332169267,409500,,,,84339969,814301,7025,477238,,,,21884376,93659,,,,,,,,,,,,,,,,,,,,,,
1722643200,2024-08-03,,515824458,282610393,22083667,3628766,12537,,,30232,20118,,,,,,194245,,,,272078076,600342,,,,59760687,814301,5574,1564170,,,,19982443,93659,,,,,,,,,,,,,,,,,,,,,,
1722729600,2024-08-04,,835837363,1553409642,22083667,3628766,25576,,,16839,14155,,,,,,13146592,,,,307779252,500371,,,,59294692,814301,879,1564016,,,,19647324,594238,,,,,,,,,,,,,,,,,,,,,,
1722816000,2024-08-05,,611685195,1016733638,64859466,3628766,45724,,,,221908,,,,,,9067842,,,,1438304077,3481615,,,,62729785,2051058,9055,777274,,,,149801737,52992,,,,,,,,,,,,,,,,,,,,,,
1722902400,2024-08-06,,555440995,795980410,28977047,3628766,74705,,,,51496,,,,,,8215099,,,,413590071,157366,,,,98564861,1208609,12050,770985,,,,30842963,286729,,,,,,,,,,,,,,,,,,,,,,
1722988800,2024-08-07,,551217887,701048513,18603446,3628766,25816,,,52678,55867,,,,,,6525556,,,,360514373,152004,,,,99967248,1525565,8541,475563,,,,38516962,523132,,,,,,,,,,,,,,,,,,,,,,
1723075200,2024-08-08,,425936498,565404164,149653252,3628766,11428,,,58506,17311,,,,,,5239918,,,,292980757,669338,,,,100863006,1130531,5445,1418955,,,,25019370,444417,,,,,,,,,,,,,,,,,,,,,,
1723161600,2024-08-09,,368880992,405186146,48275607,3628766,81723,,,22318,11408,,,,,,4568632,,,,137670817,110076,,,,91134997,892595,5445,1859990,,,,8449358,129484,,,,,,,,,,,,,,,,,,,,,,
1723248000,2024-08-10,,349070650,464789040,10761611,3628766,28098,,,17825,9835,,,,,,5631160,,,,58209160,111372,,,,85166299,524100,1140,2955069,,,,8449358,335348,,,,,,,,,,,,,,,,,,,,,,
1723334400,2024-08-11,,434888620,758394897,10284921,3628766,22615,,,79094,12197,,,,,,11539726,,,,91029134,98142,,,,66009211,534996,4881,855011,,,,6080503,97281,,,,,,,,,,,,,,,,,,,,,,
1723420800,2024-08-12,,405014487,597531199,10457087,3628766,13934,,,25883,17131,,,,,,6702860,,,,149242882,96522,,,,86010866,1000602,82207,227249,,,,3300221,92803,,,,,,,,,,,,,,,,,,,,,,
1723507200,2024-08-13,,375368720,574059389,11293041,3628766,90716,,,26131,10056,,,,,,15668027,,,,88114463,325784,,,,93024977,577948,122453,193373,,,,7702317,121275,,,,,,,,,,,,,,,,,,,,,,
1723593600,2024-08-14,,382239070,600420516,15821653,3628766,10151,,,17091,16494,,,,,,1642857,,,,113129582,103495,,,,77486095,687195,132678,412874,,,,7702317,302483,,,,,,,,,,,,,,,,,,,,,,
1723680000,2024-08-15,,325352879,585055405,74770030,3628766,94970,,,26282,6895,3,,,,,870406,,,,171981968,102965,,,,68409590,542365,130535,1928476,,,,10122787,30485,,,,,,,,,,,,,,,,,,,,,,
1723766400,2024-08-16,,240373923,263380488,13265596,3628766,20738,,,13259,12511,,,,,,1148072,,,,116025772,115325,,,,52838610,601318,121142,1035208,,,,5945216,12370,,,,,,,,,,,,,,,,,,,,,,
1723852800,2024-08-17,,273781431,284137668,20739258,3628766,85546,,,17948,6953,,,,,,1443245,,,,54628363,116059,,,,51667985,185278,215627,2621505,,,,5945216,22436,,,,,,,,,,,,,,,,,,,,,,
1723939200,2024-08-18,,311623772,522322670,17777313,3628766,12228,,,20573,10769,,,,,,1054907,,,,74642897,125570,,,,60487958,266069,388636,336912,,,,1033204,3497,,,,,,,,,,,,,,,,,,,,,,
1724025600,2024-08-19,,319215754,972759951,16168092,3628766,10414,,,29057,6101,,,,,,1298694,,,,86443536,116187,,,,63295943,355624,429816,464734,,,,3034104,28261,,,,,,,,,,,,,,,,,,,,,,
1724112000,2024-08-20,,269891595,426053790,17556151,3628766,13194,,,26494,12362,,,,,,1090904,,,,119602033,115047,,,,41566922,473353,429816,295523,,,,3564512,10328,,,,,,,,,,,,,,,,,,,,,,
1724198400,2024-08-21,,267981282,333702393,11589087,3628766,28909,,,41537,6499,,,,,,2315241,,,,76697824,269432,,,,36466792,394364,429816,485817,,,,6147533,84626,,,,,,,,,,,,,,,,,,,,,,
1724284800,2024-08-22,,360757436,385462583,12600739,3628766,6520,,,18005,11593,,,,,,4348921,,,,91945335,185335,,,,42828417,311682,,285136,,,,801105,65363,,,,,,,,,,,,,,,,,,,,,,
1724371200,2024-08-23,,345854355,345574291,17479525,3628766,27382,,,28886,8947,,,,,,4096428,,,,132779414,197772,,,,52469787,589132,,303498,,,,5254246,24890,,,,,,,,,,,,,,,,,,,,,,
1724457600,2024-08-24,,299529572,299112057,10914876,3628766,25779,,,46973,15382,,,,,,3510421,,,,110461343,92289,,,,46798778,461680,,283790,,,,1835736,5362,,,,,,,,,,,,,,,,,,,,,,
1724544000,2024-08-25,,376279616,534113193,6919974,3628766,7871,,,38184,7000,,,,,,4878318,,,,68015989,105780,,,,39024219,425095,,1283350,,,,1206049,83345,,,,,,,,,,,,,,,,,,,,,,
1724630400,2024-08-26,,370880915,540119567,,3628766,35883,,,43587,9352,,,,,,4907542,,,,107630793,106201,,,,48141546,616731,164576,139086,,,,1196786,160213,,,,,,,,,,,,,,,,,,,,,,
1724716800,2024-08-27,,352945640,552170258,16214485,3628766,10546,,,65802,12570,,,,,,6083845,,,,134470272,169508,,,,45381772,432515,134296,253763,,,,4978490,116101,,,,,,,,,,,,,,,,,,,,,,
1724803200,2024-08-28,,310977054,403756082,18144946,3628766,12810,,,471439,9471,,,,,,3877674,,,,128970854,171116,,,,44713234,485863,111396,140925,,,,4130774,29938,,,,,,,,,,,,,,,,,,,,,,
1724889600,2024-08-29,,284041456,337296410,10962799,3628766,7018,,,96129,7445,,,,,,4425383,,,,104474036,31578,,,,46030391,364587,88695,181815,,,,4130774,47813,,,,,,,,,,,,,,,,,,,,,,
1724976000,2024-08-30,,164810546,133714047,18526841,3628766,16342,,,160040,8537,,,,,,2346898,,,,126605544,31563,,,,38428253,473062,67800,204701,,,,955942,61864,,,,,,,,,,,,,,,,,,,,,,
1725062400,2024-08-31,,222026538,243213065,15475104,3628766,2784,,,31955,5726,,,,,29295257,3650879,,,,20682912,13984,,,,34055177,163291,103710,127489,,,,66675,15076,,,,,,,,,,,,,,,,,,,,,,
1725148800,2024-09-01,,242034750,277898714,13245052,3628766,19549,,,34148,5464,,,,,61154104,5571620,,,,100400247,14019,,,,35996196,256767,68434,104046,,,,66675,44312,,,,,,,,,,,,,,,,,,,,,,
1725235200,2024-09-02,,224926301,277572367,14741153,3628766,7450,,,48446,9395,,,,,74493400,3340138,,,,83118785,243725,,,,42719456,260279,33263,112069,,,,3274177,10506,,,,,,,,,,,,,,,,,,,,,,
1725321600,2024-09-03,,250696046,376639062,16895308,3628766,62584,,,32570,5605,,,,,64378218,6373537,,,,90585323,137622,,,,44499622,243699,3144,260902,,,,3709713,148163,,,,,,,,,,,,,,,,,,,,,,
1725408000,2024-09-04,,268427606,339361478,15536062,3628766,25918,,,23119,9504,,,,,99402089,3862628,,,,122713249,138109,,,,42931808,298375,13755,324067,,,,782660,64866,,,,,,,,,,,,,,,,,,,,,,
1725494400,2024-09-05,,327647064,469500925,9985186,3628766,1897,,,120816,5792,,,,,73545411,4530722,,,,116182963,138669,,,,40912519,277737,3010,182810,,,,3916936,83715,,,,,,,,,,,,,,,,,,,,,,
1725580800,2024-09-06,,195246590,173483180,13387003,3628766,8134,,,27115,8855,,,,,106324669,3047994,,,,242070133,31957,,,,32893265,253629,53441,256614,,,,1615076,8639,,,,,,,,,,,,,,,,,,,,,,
1725667200,2024-09-07,,192560241,197107096,6572448,3628766,5257,,,16221,5937,,,,,46657700,3089617,,,,57673052,198602,,,,26383779,103699,767,88658,,,,24488,27147,,,,,,,,,,,,,,,,,,,,,,
1725753600,2024-09-08,,277158587,322678673,19926354,3628766,2789,,,22935,23878,,,,,40462557,2680371,,,,48661971,211951,,,,28101364,82244,3432,124997,,,,253989,58206,,,,,,,,,,,,,,,,,,,,,,
1725840000,2024-09-09,,231078478,273433270,11999740,3628766,12326,,,37342,10559,,,,,66128456,3024527,,,,110157603,104321,,,,39970745,142542,3183,96191,,,,2122734,159965,,,,,,,,,,,,,,,,,,,,,,
1725926400,2024-09-10,,249064177,343207326,11176084,3628766,2353,,,23118,10013,,,,,56210162,579461,,,,69232462,289451,,,,39946542,,5729,294127,,,,171010,25431,,,,,,,,,,,,,,,,,,,,,,
1726012800,2024-09-11,,223070836,279971433,11356611,3628766,3922,,,79401,19796,,,,,69050649,242818,,,,127654490,612276,,,,39631262,110857,5266,423473,,,,3127635,25365,,,,,,,,,,,,,,,,,,,,,,
1726099200,2024-09-12,,247472196,306954263,17114992,3628766,6179,,,30003,5786,,,,,51838684,383496,,,,94955524,118222,,,,38725333,213372,2029,549470,,,,1064199,58035,,,,,,,,,,,,,,,,,,,,,,
1726185600,2024-09-13,,186139573,182825923,38737458,3628766,3868,,,47447,13219,,,,,68759730,689699,,,,94170859,119654,,,,31353142,275050,10955,270288,,,,1064199,32432,,,,,,,,,,,,,,,,,,,,,,
1726272000,2024-09-14,,153027309,153379275,16231743,3628766,14817,,,17629,4080,,,,,42010077,1364189,,,,41940395,33223,,,,27850200,159840,3216,139897,,,,352125,24719,,,,,,,,,,,,,,,,,,,,,,
1726358400,2024-09-15,,209197873,234633256,28994572,3628766,9688,,,23020,8644,,,,,47057055,3725490,,,,46996543,33172,,,,27813401,133958,3503,62162,,,,352125,93659,,,,,,,,,,,,,,,,,,,,,,
1726444800,2024-09-16,,208224449,245328470,18509767,3628766,13371,,,26166,5782,,,,,56382975,2494284,,,,68839644,95685,,,,29891108,117929,13506,280005,,,,1487185,45319,,,,,,,,,,,,,,,,,,,,,,
1726531200,2024-09-17,,276921665,358902425,18695769,3628766,15949,,,37248,5687,,,,,54192694,1037681,,,,83968909,74284,,,,36333825,195101,6308,412282,,,,2541806,25611,,,,,,,,,,,,,,,,,,,,,,
1726617600,2024-09-18,,346967255,381045263,15499704,3628766,22008,,,52304,6228,,,,,67715945,785851,,,,104452035,266426,,,,38733533,179973,42512,433804,,,,3273456,34404,,,,,,,,,,,,,,,,,,,,,,
1726704000,2024-09-19,,344455555,411348694,,3628766,24022,,,31173,9040,,,,,83737506,723187,,,,168319027,97855,,,,44974479,361687,3741,544189,,,,3943311,114187,,,,,,,,,,,,,,,,,,,,,,
1726790400,2024-09-20,,248973880,244466659,,3628766,15347,,,18380,8168,,,,,85692172,392667,,,,142957918,67549,,,,40480301,489994,36106,367107,,,,14735795,28652,,,,,,,,,,,,,,,,,,,,,,
1726876800,2024-09-21,,229251458,199377874,,3628766,18643,,,10296,4078,,,,,38375957,229136,,,,51574077,64550,,,,36273133,219755,490,223465,,,,2822486,214169,,,,,,,,,,,,,,,,,,,,,,
1726963200,2024-09-22,,311219317,356210021,11337480,3628766,7792,,,29425,6940,,,,,47066276,538911,,,,57835367,26917,,,,42217542,217723,571,195962,,,,2099478,6343,,,,,,,,,,,,,,,,,,,,,,
1727049600,2024-09-23,,392542732,434925368,21354926,3628766,95079,,,21622,5508,,,,,84866514,455223,,,,102799954,115237,,,,50460749,360634,6088,554367,,,,2632439,32130,,,,,,,,,,,,,,,,,,,,,,
1727136000,2024-09-24,,410886297,326905859,,3628766,19478,,,20916,9549,,,,,93298872,408017,,,,144698353,39108,,,,59318345,344929,28624,396092,,,,5114737,18197,,,,,,,,,,,,,,,,,,,,,,
1727222400,2024-09-25,,564554016,421568970,17294427,3628766,27434,,,41822,5559,,,,,70807016,365416,,,,105606645,34570,,,,63479125,282609,6576,405759,,,,3799160,11819,,,,,,,,,,,,,,,,,,,,,,
1727308800,2024-09-26,,680109185,399101723,23939932,3628766,27424,,,59051,10998,,,,,104875262,214869,,,,128838218,223787,,,,95335610,496641,10503,705231,,,,3799160,31969,,,,,,,,,,,,,,,,,,,,,,
1727395200,2024-09-27,,538399486,270518151,12780469,3628766,27560,,,38504,10162,,,,,114026715,520075,,,,138110791,222303,,,,107857717,593711,29875,469248,,,,2566253,140983,,,,,,,,,,,,,,,,,,,,,,
1727481600,2024-09-28,,614926487,354321528,11551039,3628766,19004,,,24623,16361,,,,,55994531,679719,,,,71067392,173051,,,,106189609,358588,11452,267084,,,,5094687,156423,,,,,,,,,,,,,,,,,,,,,,
1727568000,2024-09-29,,566159657,480564405,10994169,3628766,3058,,,6685,4062,,,,,66979792,1172028,,,,92663761,88677,,,,109294327,484093,3158,264381,,,,1048006,18096,,,,,,,,,,,,,,,,,,,,,,
1727654400,2024-09-30,,671800974,629183059,18495083,3628766,11374,,,23,12934,,,,,91241282,764400,,,,133442079,64571,,,,108795458,476891,1821131,558528,,,,963308,630196,,,,,,,,,,,,,,,,,,,,,,
1727740800,2024-10-01,,640067851,499080503,21772806,3628766,26899,,,53124,13139,,,,,163887164,500299,,,,223865314,2082271,,,,88728921,1366939,182481,821827,,,,1177866,261218,,,,,,,,,,,,,,,,,,,,,,
1727827200,2024-10-02,,460516108,464371440,18254171,3628766,41595,,,403001,24582,,,,,137750071,447046,,,,146348584,94711,,,,94990556,806130,87396,3858824,,,,7997436,110906,,,,,,,,,,,,,,,,,,,,,,
1727913600,2024-10-03,,493628239,359466865,17478966,3628766,51454,,,115233,83387,,,,,138409118,346068,,,,137917723,83494,,,,97230840,800673,234891,2522996,,,,9283750,114784,,,,,,,,,,,,,,,,,,,,,,
1728000000,2024-10-04,,430592134,210987109,27401365,3628766,14908,,,95974,26557,,,,,104024174,882604,,,,127311228,82107,,,,95095115,472034,16810,1021164,,,,11033186,73435,,,,,,,,,,,,,,,,,,,,,,
1728086400,2024-10-05,,439690204,253192001,19281488,3628766,30736,,,23989,18645,,,,,53308694,568999,,,,60231535,31468,,,,98334704,157800,13901,503445,,,,5259169,52953,,,,,,,,,,,,,,,,,,,,,,
1728172800,2024-10-06,,606205618,461482360,18023519,3628766,4784,,,45496,14510,,,,,60553106,487403,,,,80693567,20938,,,,92836131,281060,1234,536820,,,,3410311,31816,,,,,,,,,,,,,,,,,,,,,,
1728259200,2024-10-07,,599146636,333717218,28243794,3628766,9532,,,43693,17712,,,,,124758843,1362537,,,,163407673,97606,,,,96623880,515800,24729,1856588,,,,12857188,18932,,,,,,,,,,,,,,,,,,,,,,
1728345600,2024-10-08,,685456233,338589395,18123262,3628766,12180,,,24703,17268,,,,,100997580,198204,,,,109806444,30462,,,,81800455,542983,4488,1775054,,,,2239372,92717,,,,,,,,,,,,,,,,,,,,,,
1728432000,2024-10-09,,543849916,334169368,24331730,3628766,6211,,,15406,16496,,,,,104848083,154586,,,,112267631,31191,,,,87073227,548596,6492,1727684,,,,3392944,88640,,,,,,,,,,,,,,,,,,,,,,
